time,gasoline_co2,av_co2,total_gasoline,total_av,gasoline_vehicles,av_vehicles,total_distance
222.0,4.166072906724681,0.0,18876.817136431786,0.0,4,0,43.51598377357807
223.0,4.444289044871219,0.0,18881.261425476656,0.0,4,0,38.88358152254588
224.0,13.417325077171736,0.0,18894.678750553827,0.0,3,0,30.46534338186395
225.0,5.9142972900949555,0.0,18900.593047843922,0.0,3,0,31.01580297386174
226.0,14.159148056516104,0.0,18914.752195900437,0.0,3,0,33.6540453102709
227.0,13.115937951424716,0.0,18927.86813385186,0.0,3,0,35.687539486031916
228.0,7.161516635780832,0.0,18935.029650487642,0.0,3,0,35.98572766629879
229.0,15.083128237684889,0.0,18950.112778725328,0.0,3,0,38.27965555526683
230.0,12.051322397402801,0.0,18962.16410112273,0.0,3,0,39.53514000792423
231.0,16.57900761375151,0.0,18978.743108736482,0.0,3,0,41.41205271408328
232.0,14.729032525551524,0.0,18993.472141262035,0.0,3,0,42.99130847396229
233.0,19.66135421197258,0.0,19013.13349547401,0.0,3,0,45.1752690304573
234.0,16.95114561733126,0.0,19030.08464109134,0.0,3,0,46.57474649649014
235.0,9.5459533352288,0.0,19039.63059442657,0.0,3,0,46.38400003174908
236.0,15.226974353115178,0.0,19054.857568779684,0.0,3,0,47.911302508699066
237.0,5.718901741277528,0.0,19060.576470520962,0.0,3,0,47.04399721501983
238.0,7.321070951881637,0.0,19067.897541472845,0.0,3,0,47.339058784610884
239.0,10.278929049517084,0.0,19078.17647052236,0.0,3,0,47.308309509727465
240.0,11.192265100149639,0.0,19089.368735622513,0.0,3,0,48.12900961833663
241.0,5.491709373195713,0.0,19094.86044499571,0.0,3,0,47.50438089604146
242.0,5.346814629107787,0.0,19100.207259624818,0.0,2,0,23.175379570063402
243.0,4.552399529125832,0.0,19104.759659153944,0.0,2,0,23.244882229321835
244.0,1.6620963698048652,0.0,19106.42175552375,0.0,2,0,22.37918287010604
245.0,2.119118490316349,0.0,19108.540874014063,0.0,2,0,22.04558537011241
246.0,6.624501997809888,0.0,19115.16537601187,0.0,2,0,22.708374266677733
247.0,0.0,0.0,19115.16537601187,0.0,2,0,22.111803056301746
248.0,7.188524816036872,0.0,19122.353900827908,0.0,2,0,23.08933213369661
249.0,2.0109206793033385,0.0,19124.36482150721,0.0,2,0,22.16148126651739
250.0,6.43591952491108,0.0,19130.800741032122,0.0,2,0,22.8191260690123
251.0,2.9743809351440973,0.0,19133.77512196727,0.0,2,0,22.54537141255775
252.0,7.882645689614283,0.0,19141.65776765688,0.0,2,0,23.63636523951051
253.0,2.6439127260834225,0.0,19144.301680382963,0.0,2,0,23.172067118810688
254.0,4.6767848980081315,0.0,19148.978465280972,0.0,2,0,23.268249669649837
255.0,1.509781273639671,0.0,19150.48824655461,0.0,2,0,21.83515428148882
256.0,5.615008578899189,0.0,19156.10325513351,0.0,2,0,22.593812750980454
257.0,1.8566886380719405,0.0,19157.95994377158,0.0,2,0,21.497515556800376
258.0,5.1883255560350445,0.0,19163.148269327616,0.0,2,0,21.772208170245598
259.0,9.711405889360261,0.0,19172.859675216976,0.0,2,0,23.510084357044857
260.0,2.9297832297429314,0.0,19175.789458446718,0.0,2,0,23.20756359186695
261.0,2.210804800760252,0.0,19178.00026324748,0.0,2,0,22.5169338685481
262.0,2.169033431699079,0.0,19180.169296679178,0.0,2,0,22.1666205585722
263.0,6.198523336977617,0.0,19186.367820016156,0.0,2,0,22.828016001314122
264.0,3.177110360257665,0.0,19189.544930376414,0.0,2,0,22.702248091555397
265.0,3.7245873789543356,0.0,19193.26951775537,0.0,2,0,22.934632957658927
266.0,5.541017874030673,0.0,19198.8105356294,0.0,2,0,23.329898269918946
267.0,0.0,0.0,19198.8105356294,0.0,2,0,18.24719298631159
268.0,2.8557889872062305,0.0,19201.666324616606,0.0,2,0,15.5170227925106
269.0,2.2114219519938363,0.0,19203.8777465686,0.0,2,0,12.543569762150032
270.0,4.062745814630436,0.0,19207.94049238323,0.0,2,0,11.80173149482045
271.0,9.643175825541876,0.0,19217.583668208772,0.0,2,0,15.362994290522074
272.0,4.785685619886973,0.0,19222.36935382866,0.0,2,0,16.449132321408722
273.0,9.964507454723126,0.0,19232.333861283383,0.0,2,0,19.20600320227142
274.0,7.123193014561713,0.0,19239.457054297945,0.0,2,0,20.924371923303006
275.0,12.664484278213326,0.0,19252.121538576157,0.0,2,0,23.676018698073193
276.0,1.7106459660515976,0.0,19253.832184542207,0.0,2,0,22.868168354641845
277.0,4.567050595525708,0.0,19258.39923513773,0.0,2,0,22.916237422290457
278.0,0.0,0.0,19258.39923513773,0.0,2,0,21.533909148678383
279.0,7.331950345845874,0.0,19265.731185483575,0.0,2,0,22.549652817940537
280.0,6.109901869660506,0.0,19271.841087353238,0.0,2,0,23.168169272343825
281.0,2.7800943949267887,0.0,19274.621181748164,0.0,2,0,22.320814385802684
282.0,2.8690255881613593,0.0,19277.490207336326,0.0,2,0,22.213938899107475
283.0,7.924534429772823,0.0,19285.4147417661,0.0,2,0,23.335036914541583
284.0,2.4693308944845476,0.0,19287.884072660585,0.0,2,0,22.464746022971546
285.0,3.9091759477213013,0.0,19291.793248608305,0.0,2,0,22.39791193867774
286.0,6.161712471988253,0.0,19297.954961080293,0.0,2,0,22.988130887530012
287.0,5.418155717597821,0.0,19303.37311679789,0.0,2,0,23.353460258317376
288.0,3.1079324212700206,0.0,19306.48104921916,0.0,2,0,23.115251860606683
289.0,3.826144542860445,0.0,19310.307193762023,0.0,2,0,22.93653206115329
290.0,2.5840152829395215,0.0,19312.891209044963,0.0,2,0,22.40647232467515
291.0,6.0147715212708786,0.0,19318.905980566233,0.0,2,0,22.99918693113347
292.0,1.6299287178057458,0.0,19320.535909284037,0.0,2,0,21.77713105166537
293.0,2.304437921578295,0.0,19322.840347205616,0.0,2,0,19.7191387023769
294.0,4.870411016465269,0.0,19327.71075822208,0.0,2,0,16.000895487749172
295.0,1.695483107811268,0.0,19329.406241329893,0.0,2,0,15.550643200962027
296.0,5.555710243343256,0.0,19334.961951573237,0.0,2,0,16.756130212428204
297.0,4.852477304876612,0.0,19339.814428878115,0.0,2,0,17.999746327776617
298.0,12.178250478491776,0.0,19351.99267935661,0.0,2,0,21.179385676513583
299.0,7.5382515463280395,0.0,19359.530930902936,0.0,2,0,22.74710755092014
300.0,0.0,0.0,19359.530930902936,0.0,2,0,21.482826918691593
301.0,4.808472112464281,0.0,19364.3394030154,0.0,2,0,21.66942918272895
302.0,7.89631128500278,0.0,19372.235714300405,0.0,2,0,22.717243210554322
303.0,3.8563942648228067,0.0,19376.092108565226,0.0,2,0,22.5555536016144
304.0,1.7702467079740931,0.0,19377.8623552732,0.0,2,0,22.090939529475023
305.0,5.839226150435178,0.0,19383.701581423633,0.0,2,0,22.565113698250812
306.0,2.4985066266633336,0.0,19386.200088050296,0.0,2,0,21.710275761924883
307.0,7.579792899341051,0.0,19393.779880949638,0.0,2,0,22.78362240912599
308.0,0.0,0.0,19393.779880949638,0.0,2,0,21.802199140728646
309.0,7.91550170167992,0.0,19401.695382651316,0.0,2,0,22.936016940024878
310.0,0.0,0.0,19401.695382651316,0.0,2,0,22.30770029395559
311.0,6.621181744206284,0.0,19408.31656439552,0.0,2,0,23.07805068199729
312.0,2.996926992189634,0.0,19411.31349138771,0.0,2,0,22.767236075831775
313.0,2.2080712844874997,0.0,19413.5215626722,0.0,2,0,21.814540268785517
314.0,9.450863921108162,0.0,19422.972426593307,0.0,2,0,23.483287339263793
315.0,0.0,0.0,19422.972426593307,0.0,2,0,21.466894809764078
316.0,4.710594286016312,0.0,19427.683020879325,0.0,2,0,21.62631357140114
317.0,5.541484633213174,0.0,19433.22450551254,0.0,2,0,21.98444410332219
318.0,7.1557884609630245,0.0,19440.380293973503,0.0,2,0,22.964294036177186
319.0,5.773192493784027,0.0,19446.153486467287,0.0,2,0,23.40894909296391
320.0,4.068405645410385,0.0,19450.2218921127,0.0,2,0,23.2829039723633
321.0,1.7202501664515515,0.0,19451.94214227915,0.0,2,0,22.53004385000301
322.0,6.942708498265095,0.0,19458.884850777413,0.0,2,0,23.33561193268021
323.0,2.6501182983739366,0.0,19461.534969075787,0.0,2,0,23.218406494382968
324.0,3.00566819894705,0.0,19464.540637274735,0.0,2,0,22.922804111290922
325.0,4.735304954885903,0.0,19469.275942229622,0.0,2,0,23.089170464526127
326.0,0.0,0.0,19469.275942229622,0.0,2,0,22.0722163186662
327.0,4.65813200879535,0.0,19473.93407423842,0.0,2,0,22.20625228260384
328.0,2.698209925660882,0.0,19476.63228416408,0.0,2,0,22.002189298977342
329.0,4.698540637016896,0.0,19481.330824801098,0.0,2,0,22.14961898159442
330.0,5.061101177310862,0.0,19486.39192597841,0.0,2,0,22.39305203857572
331.0,3.7449248482527375,0.0,19490.13685082666,0.0,2,0,22.194569476835625
332.0,7.54613596121113,0.0,19497.682986787873,0.0,2,0,23.24010463755318
333.0,2.8987009900140595,0.0,19500.58168777789,0.0,2,0,22.34005980559365
334.0,2.5160229531338345,0.0,19503.09771073102,0.0,2,0,22.187596072095644
335.0,1.915915580180483,0.0,19505.0136263112,0.0,1,0,12.121350274105598
336.0,4.43958011007201,0.0,19509.453206421273,0.0,1,0,12.779093910344919
337.0,0.0,0.0,19509.453206421273,0.0,1,0,12.132105103145395
338.0,2.689602046967529,0.0,19512.14280846824,0.0,1,0,12.280312714410057
339.0,1.3815713423139278,0.0,19513.524379810555,0.0,1,0,12.019324053461705
340.0,3.702667656045875,0.0,19517.2270474666,0.0,1,0,12.473003848885229
341.0,3.3979724566726106,0.0,19520.625019923275,0.0,1,0,12.8162616631119
342.0,1.5321181400338673,0.0,19522.157138063307,0.0,1,0,12.601901871022811
343.0,0.0,0.0,19522.157138063307,0.0,1,0,11.750720328917769
